video_url,title,description,length,length_in_minutes,views,upload_date,related_tags,translations,speaker_name,speaker_profession
https://www.ted.com/talks/anne_marie_albano_how_to_raise_kids_who_can_overcome_anxiety,How to raise kids who can overcome anxiety,"Growing up means facing new challenges -- but for some kids, uncertain situations lead to anxiety that parents often seek to soothe. Psychologist Anne Marie Albano explains how constantly rushing to fix a child's problems can perpetuate a lifelong cycle of dependence and resentment -- and shares why a healthy dose of risk helps kids cultivate lasting confidence.",00:15:11,15.183333333333334,244489,2020-05-27T19:24:32+00:00,"['psychology', 'parenting', 'mental health', 'children', 'personal growth', 'relationships', 'self']","['Deutsch', 'English', 'Français', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Türkçe', 'Русский', 'العربية', 'हिन्दी', '中文 (简体)', '中文 (繁體)', '한국어']",Anne Marie Albano,Psychologist
https://www.ted.com/talks/susan_shaw_the_oil_spill_s_toxic_trade_off,The oil spill's toxic trade-off,"Break down the oil slick, keep it off the shores: that's grounds for pumping toxic dispersant into the Gulf, say clean-up overseers. Susan Shaw shows evidence it's sparing some beaches only at devastating cost to the health of the deep sea.",00:16:28,16.466666666666665,235443,2016-04-22T22:03:41+00:00,"['TEDx', 'business', 'chemistry', 'disaster relief', 'environment', 'fish', 'oceans', 'oil', 'science']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Русский', 'български', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Susan Shaw,Marine toxicologist
https://www.ted.com/talks/muthoni_drummer_queen_creativity_builds_nations,Creativity builds nations,"In a hopeful talk followed by an empowering performance, musician and TED Fellow Muthoni Drummer Queen shares how industries like music, film and fashion provide a platform for Africans to broadcast their rich and diverse talents -- and explains how the shared experience of creativity can replace attitudes of exclusionism and othering with acceptance and self-love.",00:11:49,11.816666666666666,233721,2019-09-27T16:16:40+00:00,"['performance', 'music', 'art', 'Africa', 'culture', 'creativity', 'future', 'live music', 'TED Fellows']","['English', 'Español', 'Français', 'Kiswahili', 'Português brasileiro', 'Português de Portugal', 'Türkçe', 'Русский', 'العربية', 'ગુજરાતી', '中文 (简体)', '中文 (繁體)', '한국어']",Muthoni Drummer Queen,Musician
https://www.ted.com/talks/madame_gandhi_and_amber_galloway_gallego_music_with_a_message_should_be_accessible,Music with a message should be accessible,"""Music is so much more than sound simply traveling through the ear,"" says sign language interpreter Amber Galloway-Gallego. In a spirited performance, musician and activist Madame Gandhi plays two songs -- ""Top Knot Turn Up"" and ""Bad Habits"" -- while Galloway-Gallego provides an animated sign language interpretation.",00:12:40,12.666666666666666,232736,2018-12-14T13:58:12+00:00,"['music', 'performance', 'performance art', 'entertainment', 'live music']","['English', 'Español', 'Français', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Türkçe', 'Русский', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Madame Gandhi,"Activist, musician"
https://www.ted.com/talks/pedro_brugarolas_why_do_hospitals_have_particle_accelerators,Why do hospitals have particle accelerators?,"Is there a way to detect diseases like cancer and Alzheimer's before they advance too far? Doctors are using injected radioactive drugs that circulate through the body and act as a beacon for PET scanners. These diagnostic tools can detect the spread of diseases before they can be spotted with other types of imaging. So how exactly does this work, and is it safe? Pedro Brugarolas investigates.",00:04:28,4.466666666666667,231757,2019-03-19T18:14:11+00:00,"['TED-Ed', 'animation', 'medicine', 'medical imaging', 'medical research', 'biology', 'innovation', 'invention', ""Alzheimer's"", 'disability', 'science', 'testing', 'health care', 'disease', 'public health', 'cancer', 'health', 'technology', 'healthcare']","['Bahasa Indonesia', 'English', 'Español', 'Français', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Pedro Brugarolas,Educator
https://www.ted.com/talks/paul_maccready_nature_vs_humans,Nature vs. humans,"In 1998, aircraft designer Paul MacCready looks at a planet on which humans have utterly dominated nature, and talks about what we all can do to preserve nature's balance. His contribution: solar planes, superefficient gliders and the electric car.",00:22:31,22.516666666666666,231515,2008-10-22T01:00:00+00:00,"['demo', 'design', 'drones', 'flight', 'green', 'technology', 'transportation', 'solar energy']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Türkçe', 'Русский', 'български', 'עברית', 'العربية', 'کوردی', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Paul MacCready,Engineer
https://www.ted.com/talks/yves_behar_how_surfboards_connect_us_to_nature,How surfboards connect us to nature,"Here's how the surfboard changed our relationship to water, according to fuseproject founder Yves Béhar.",00:03:24,3.4,234448,2020-02-18T01:32:49+00:00,"['oceans', 'design', 'creativity', 'water', 'sports', 'nature']","['English', 'Español', 'Français', 'Hrvatski', 'Português brasileiro', 'Tiếng Việt', 'Türkçe', 'Русский', 'العربية', 'کوردی', '中文 (简体)', '中文 (繁體)', '한국어']",Yves Béhar,Designer
https://www.ted.com/talks/mark_lytle_how_one_scientist_took_on_the_chemical_industry,How one scientist took on the chemical industry,"In 1958, after receiving a letter describing the deaths of songbirds due to the pesticide known as DDT, Rachel Carson began an investigation into the misuse of chemicals and their toll on nature. In 1962, she published her findings in ""Silent Spring,"" which immediately drew both applause and impassioned dissent. How did this biologist and writer ignite such controversy? Mark Lytle investigates. [Directed by Héloïse Dorsan Rachet, narrated by Susan Zimmerman, music by Luke O'Malley].",00:05:04,5.066666666666666,232393,2020-03-17T17:16:03+00:00,"['TED-Ed', 'agriculture', 'education', 'animation', 'animals', 'activism', 'science', 'environment', 'marine biology', 'climate change', 'feminism', 'women', 'biology']","['English', 'Español', 'Français', 'Hrvatski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Türkçe', 'Русский', 'עברית', 'العربية', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Mark Lytle,Educator
https://www.ted.com/talks/david_biello_how_the_compass_unlocked_the_world,How the compass unlocked the world,"""Everything that we think of as world history would not have taken place without the compass."" TED science curator David Biello explains how the device changed our relationship to the world.",00:03:07,3.1166666666666667,233331,2020-02-17T20:20:50+00:00,"['design', 'history', 'science', 'technology', 'creativity']","['English', 'Español', 'Français', 'Português brasileiro', 'Türkçe', 'Русский', 'български', 'العربية', 'فارسى', 'کوردی', 'मराठी', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '한국어']",David Biello,"TED science curator, author"
https://www.ted.com/talks/asali_devan_ecclesiastes_chasms,"""Chasms""","Writer and activist Asali DeVan Ecclesiastes lights up the stage with a powerful poem about hope, truth and the space between who we are and who we want to be.",00:06:16,6.266666666666667,230471,2018-09-28T12:37:56+00:00,"['poetry', 'performance', 'performance art', 'personal growth', 'art']","['Deutsch', 'English', 'Español', 'Français', 'Português brasileiro', 'Português de Portugal', 'Română', 'Türkçe', 'Русский', 'עברית', 'العربية', 'فارسى', 'کوردی', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '한국어']",Asali DeVan Ecclesiastes,Community servant
